Year,Country,Region,Forest_Area_km2,Population_Density,Agricultural_Land_Percent,Rainfall_mm,Temperature_C,Road_Density_km_per_km2,Mining_Activity,Protected_Area_Percent,Deforestation_Rate,Fire_Incidents,Logging_Activity,Urban_Expansion_Rate,Carbon_Emissions_kt,Label
2019,Brazil,Santa Cruz,984273,76,46.76832124214901,3677.407281856035,26.381399025162693,0.04207838526398832,0.09800519429764848,27.86918108334232,0.026823718260225046,60,0.18293302148474988,0.560658246818992,3803,danger
2018,Congo,Sumatra,2903233,11,26.950804797236934,1235.8801329692742,23.205632243609244,0.16614227725829808,0.03937191696530376,26.464527184929988,0.026590575022998834,45,0.11502251338787231,1.83919003463099,4251,danger
2017,Bolivia,Eastern,3322236,67,23.685304004475796,1992.7442973405855,20.935201235979093,0.15615760625590147,0.02274217287235293,12.060833868619653,0.014287989381089331,61,0.14763837946489983,1.9974547336009376,4900,safe
2015,Philippines,Sumatra,1188332,50,48.46202928550265,1744.8624388925377,24.271124464193342,0.12337736812018124,0.017132454445437494,14.548965081295993,0.010222222317871078,90,0.0980238472253564,0.772230687288048,3593,safe
2020,Congo,Sarawak,1226448,67,27.794097313101634,3964.041886196265,21.287544373680554,0.07406838668210101,0.0667601713583235,10.062433027128193,0.024378651943214865,60,0.005771582667224906,0.6805744471619296,2432,danger
2016,Madagascar,Central Highlands,570463,16,29.561936017971327,2168.1693390006203,29.47623658520667,0.059876634810643384,0.06094452973272788,16.070202497562228,0.01582700509005328,12,0.012839097199562867,0.7153661951728929,7743,danger
2022,Philippines,Amazon,1633183,17,24.065994893676216,3197.8380977211964,24.75170866022628,0.033158950295268205,0.06435521229874175,12.172148046929852,0.009801049838975102,23,0.10758460625357716,1.4915405873515506,7247,safe
2024,Indonesia,Eastern,3366457,47,46.38193892048554,3054.1754916430136,23.172591743568674,0.10685384271116556,0.008800602751145225,19.45586690603166,0.027610633557928754,58,0.14375780696400514,1.492161257676162,5817,danger
2019,Vietnam,Sarawak,2930992,21,32.758219331274034,1636.2437124321332,27.663040711189,0.12119956634687083,0.0893534583498437,23.542549771478036,0.009952604856027183,86,0.0430661055057463,1.7718862434176164,6917,safe
2021,Congo,Santa Cruz,4814380,67,40.48698348726579,1716.9930406346539,24.979485925822637,0.07827440819799956,0.03892663968090483,27.49010590076154,0.005645179204780777,10,0.14438191479846083,1.62773958263938,3070,safe
2024,Colombia,Santa Cruz,1660294,85,42.47226873403545,1843.8536906591023,23.100340240124503,0.10031822285936502,0.03133694064303579,24.984343301817965,0.005506999344185499,66,0.1621331546967025,1.1745345100540097,6600,safe
2016,Philippines,Santa Cruz,2844688,40,23.673961676690325,2233.381834778138,28.119677423908016,0.07906774690016066,0.04623614472477392,28.771711915570105,0.020557883911356607,26,0.08237949567242225,1.4192830423479783,2114,danger
2022,Madagascar,Central Highlands,536413,89,27.3477732528152,1702.9751969515805,28.671521510011218,0.13179115089093324,0.03900660657476283,11.077965807875776,0.02154187651793826,59,0.149283846568821,1.532427005552012,3439,danger
2016,Indonesia,Sumatra,3448632,12,43.938870976250584,1058.9544482405433,26.730081662886768,0.18123924948134704,0.0863577003139146,10.243596708330829,0.012776042626424598,23,0.08080599006569199,1.2691047054278377,3790,safe
2018,Bolivia,Amazon,1064430,73,24.53021406703241,3638.1791704215866,20.469644224076674,0.041144849788919524,0.09292609751978921,23.22676227672425,0.013000274731176584,68,0.135670125891004,1.213476476677455,2994,safe
2015,Colombia,Santa Cruz,4168508,94,41.75740533807405,3896.829494142652,25.66322880166532,0.08246767388159344,0.03034532164496062,15.787048204444925,0.013487347876498568,90,0.1527994098639086,1.4676461684639799,6318,safe
2019,Philippines,Palawan,3524015,84,47.63969290297749,2024.7111610947038,27.632949119972814,0.03676503475066365,0.08639358074599549,15.070020322115463,0.022003963668971966,12,0.19838532366162218,1.3362118234634806,6731,danger
2023,Vietnam,Eastern,1415480,40,34.92841492272028,2015.5206382764186,21.365030120835822,0.1287393163774881,0.07815231295330671,16.617741753875883,0.006453344775670715,49,0.06907933241271923,1.4659134580038655,6767,safe
2015,Colombia,Central,4141141,32,39.665091498075554,1021.275438323113,22.286707513846032,0.1484853968028332,0.09308076723447618,15.395921157847283,0.02822790881728314,98,0.0822081561149223,1.4192821609450457,2957,danger
2023,Indonesia,Palawan,3881915,97,42.2038924816454,3040.752064991122,28.824951050681364,0.18706341919351663,0.024575031218588783,20.228728126031747,0.01056302610443616,75,0.03312401188203427,1.578794840770482,7028,safe
2022,Colombia,Amazon,542056,51,43.801585955865704,3476.319687245886,20.20121721853074,0.06298566598958333,0.05769591501209791,18.80296894448265,0.029991830131052305,43,0.04081461168036138,1.464205263174314,2095,danger
2020,Peru,Central Highlands,2648983,80,25.802133514271837,1439.8249010800096,27.527271378259762,0.19054012911443174,0.027454458474044464,20.248571027533124,0.009288067344679674,99,0.13867900051967555,1.279613729655901,4154,safe
2021,Malaysia,Amazon,3442775,34,12.050538367039927,1478.9990481014522,24.73773292514423,0.022019907645928212,0.08240944904843743,23.454272230008723,0.024288661432809437,18,0.1834091180308952,1.5226952169265797,2631,danger
2017,Bolivia,Central,1273952,27,26.07505084946958,3370.2497499143133,24.467721588396067,0.12457263403927175,0.0005324190571064258,17.742610179422968,0.010585313623240625,93,0.07892099033224811,1.174222947778142,5684,safe
2015,Indonesia,Eastern,1408380,20,36.95024919136359,2848.8722450624336,20.070965324948872,0.020855216675232695,0.05648191628863961,15.026153742843135,0.0070211700410813494,30,0.03596888936710825,0.8625068389589016,3701,safe
2019,Colombia,Central,1837768,18,28.014015431231712,1134.581672883151,28.19398230966493,0.17981709567476953,0.0339203431271918,13.324010736174909,0.02687333310876622,34,0.05701989987659881,0.5021273302008732,2697,danger
2016,Malaysia,Madre de Dios,3590930,78,39.95852603441594,2867.640971386845,23.598249006365663,0.11066372084331028,0.032268370707782025,16.989482390652512,0.026468781479772295,53,0.09101034096162773,1.339946220718765,2031,danger
2019,Malaysia,Eastern,2360971,75,24.279297178746553,1926.7531685312983,25.40765631300543,0.13717618664493125,0.0644906323864917,24.83612950492344,0.015089259811240034,34,0.05813006587307368,1.3859828399129615,7298,danger
2022,Colombia,Amazon,2014101,56,35.38976564416118,2106.175466412538,26.773006863356592,0.167999045922986,0.08514844493139939,25.134098202229392,0.02255990356351067,18,0.046715816624373255,1.9580734471635715,6874,danger
2023,Vietnam,Santa Cruz,2830344,41,17.456792194158982,3309.1942548906404,27.026295764379157,0.038559018271954064,0.060919539139332624,23.338107733684204,0.01892664831709793,71,0.14719689775141592,1.0422175011414132,7562,danger
2016,Peru,Amazon,1906150,33,39.974777465798276,3432.805578017832,29.55980058826072,0.017332396768245432,0.08531729786467225,14.680563506137492,0.02632390284184372,35,0.0015689842481246387,1.0911998642424676,7011,danger
2017,Congo,Amazon,1025005,71,31.827838752521032,2201.069880519492,25.31339953236609,0.17698741772344193,0.026459711188103,21.761724917093954,0.012876399232966362,66,0.10784610546729663,0.8026993720132853,2548,safe
2017,Peru,Eastern,3919548,19,18.162575541864022,3841.4588080190642,23.997195509744277,0.06983731321719717,0.051950185476498115,21.41379323153696,0.018091809999974628,46,0.15875336140595078,0.6058014428559828,4248,danger
2015,Colombia,Madre de Dios,1729458,51,21.67644693991229,2219.3881538562164,29.537036264917077,0.034505992506161404,0.045053653906707604,19.68532396219451,0.01713430928011376,25,0.053245657263493645,1.6592067392926109,3893,danger
2022,Bolivia,Amazon,1667272,50,39.94434834327329,3315.5081056903296,26.42110235025521,0.09900763504654644,0.001164489950309622,20.999579727677286,0.013847645656421468,46,0.12065830212240347,0.8745215965089875,4834,safe
2020,Congo,Palawan,3950087,56,29.30404942646083,2451.631793692777,22.981503562765557,0.12367815438224357,0.055681214314074017,19.83581265247336,0.027286376613909306,85,0.13378002112372356,1.413357291545057,3703,danger
2022,Indonesia,Sarawak,1993551,23,18.64125761572289,3692.5969795662522,21.264642454035712,0.015884414650276922,0.06615243241461749,21.309127321482165,0.009146948116563386,33,0.131004939281018,1.5316595533182222,3156,safe
2023,Peru,Amazonas,4473313,81,48.69084761481191,3723.2837309505358,28.425545014651814,0.06223017506884667,0.05919144044190701,24.310119092422575,0.008737715988017404,35,0.08916992683974355,1.2068550309374715,7929,safe
2019,Colombia,Amazonas,2936831,25,38.60500079267552,1262.2504236132515,23.621816027941517,0.016231976112610243,0.07362798987834215,12.192563888068795,0.019422738383068783,29,0.06931559757515585,1.8145281695407873,2343,danger
2017,Peru,Amazon,4665255,68,48.285393301591846,3809.479993930677,26.60469721364431,0.0898637239471448,0.057133952845307714,24.992515042980475,0.02143735574962355,18,0.1671848146055627,1.165692261469593,7295,danger
2019,Congo,Palawan,2206517,41,27.084201814413728,3476.604524561247,24.70816419365898,0.18006900552258642,0.0066750254850756925,12.717723002551883,0.00986548135811413,96,0.15168919139997286,0.9273629345626477,6072,safe
2019,Madagascar,Santa Cruz,3697445,31,29.00401362766882,3373.9321429380007,21.989297797950382,0.19670395818377814,0.011644552408471143,11.332559968207494,0.014767936056365602,38,0.06425103468278251,1.8440232844424336,5462,safe
2019,Philippines,Central Highlands,3648491,59,45.91820864740077,1602.7340190565674,26.01686608620465,0.13103903516568924,0.05964745775439524,29.52159372442935,0.02866409607446859,40,0.02060383888844122,1.7923464263749347,4248,danger
2017,Peru,Central Highlands,855054,33,31.001973609815387,3415.357626263995,20.606830689506822,0.040711161819072444,0.02749791919736402,29.13983537740883,0.01116543556726685,28,0.014361509089093838,0.7460599206146195,2944,safe
2024,Indonesia,Eastern,3701208,24,38.29115647622669,3550.3982040551105,24.133424598711922,0.1821113840998681,0.007964512903476583,11.20873089881128,0.02170901755293485,29,0.01885519557978721,0.5389415275308814,7021,danger
2018,Indonesia,Amazonas,4339847,29,20.086915099821198,1867.4510033624529,25.46614939663671,0.10808708640801148,0.04296027434485468,18.865068829499243,0.02350373484243977,96,0.11657387223840857,0.6349783345244311,5880,danger
2023,Brazil,Amazon,1666670,74,27.869058748105623,3856.780235086971,24.36046974118579,0.03921236929955444,0.05543225980836554,13.724898765995494,0.016203217486628986,36,0.010332435165797939,0.9298210978307255,4050,danger
2024,Peru,Central Highlands,1180667,67,14.937994632414204,1149.5804391974928,27.486721752509908,0.18512806719581568,0.032874598834960654,19.70689794268836,0.028438149668989575,94,0.06738537499280768,1.958389702612566,5285,danger
2023,Philippines,Amazon,3348883,40,18.239201435078467,1449.727759741419,28.279249545453126,0.15391911963738958,0.0720433702225778,26.603544859991747,0.02341641838046976,53,0.1506399403828459,1.3377742297412376,4855,danger
2016,Vietnam,Eastern,2514017,6,10.037736610705243,2612.7434141545427,27.71243074033178,0.1490240018173988,0.06437706081012447,29.012235494857805,0.016448114496522444,44,0.058869633303075625,1.0598925980439033,3330,danger
2022,Malaysia,Amazonas,4522261,26,11.57060206594641,2727.377413366929,20.38812947811802,0.1447443337209369,0.0332818361091672,22.685053069030747,0.019233380044402348,80,0.15266161543602597,1.8330741419191194,4003,danger
2022,Philippines,Central,2499482,20,49.091352927077175,2935.4502499027103,21.94128770445972,0.048064566008324046,0.07548725289085606,17.078113344236343,0.022315336085627517,31,0.14909340764141107,1.1797044972177495,5615,danger
2021,Malaysia,Sarawak,4149244,22,19.694147805470493,1050.9073879463995,25.366075092637743,0.050091271424429956,0.06486950425330355,22.06651131289197,0.019804754510730455,83,0.04916542652664327,0.9728579426015317,3787,danger
2022,Malaysia,Sarawak,4413397,73,36.53242838016008,3881.1003238663907,29.348220404438013,0.14077566970117847,0.06374453787179021,16.240026122169006,0.026967439595651895,96,0.1457644360185491,1.9118292931184862,4246,danger
2017,Madagascar,Central Highlands,3588589,58,43.56398795198446,1133.764278202432,28.349567750521167,0.05174732252097541,0.055342770078706804,28.196472816641208,0.01392221655701003,24,0.14955532765442014,1.774276499289017,5672,safe
2020,Brazil,Sarawak,4739399,34,32.02641836946257,1429.1858581702072,28.425345083518017,0.09334762239257928,0.0011389668088552796,27.40800926211674,0.012497143501395122,22,0.07949078513340538,1.7655025631291614,4155,safe
2015,Philippines,Central,2021722,49,16.125780003358248,1042.0435525781709,23.03208193759675,0.1585803468628489,0.06965071834768892,21.16463500559322,0.010345972237381608,13,0.04208409674830365,1.2684271145753196,5479,safe
2021,Philippines,Amazon,2362205,23,39.124657493446655,2700.575299882284,24.294478970787026,0.1589509784385898,0.03760417911091565,16.49597830760721,0.005944574201614879,91,0.10425416137837383,1.6841575982231825,5020,safe
2015,Madagascar,Eastern,1965915,91,34.01005640398332,3796.800651762917,24.707059473159376,0.09611973677991333,0.09426097101586556,15.867793511659567,0.0060753491095013835,65,0.18427951760003927,0.7690300388968279,2051,safe
2023,Peru,Central,850067,38,39.25002357389501,2997.8414982413924,21.573715833499104,0.16051608827229658,0.08179847710772054,10.66835989410119,0.02675137982773207,32,0.1279233464864124,1.3598344363343655,4159,danger
2015,Peru,Eastern,2206826,17,40.789864914283484,3467.972405441282,20.310681302444564,0.1693381412776308,0.05876944695313122,26.316417020505906,0.021959828660147684,43,0.03458449952545224,1.9757688842713186,6390,danger
2015,Peru,Eastern,2559385,47,49.016414707389806,1039.8436103757404,29.469028994605168,0.13440739274400945,0.025218198181926943,19.00766426078016,0.021513310385912154,26,0.136551384946704,0.9364376457769426,5651,danger
2021,Bolivia,Amazonas,1941246,66,32.9425312010684,2626.045895439178,22.40712585663507,0.05340091193859983,0.02037173932776666,16.502658568005288,0.02036607047337215,37,0.08544060545636692,1.6915284938715127,5915,danger
2016,Malaysia,Amazon,2867322,97,23.665644507624073,2378.6889325165657,22.399489037236314,0.06206223827325403,0.034038483767754917,19.422207099955077,0.026230478617352622,23,0.1183057594710746,1.2357176108121009,4112,danger
2019,Bolivia,Palawan,1875645,26,35.938582276009484,2496.903832662379,20.833790537687594,0.06981981952765971,0.04765679435800185,26.37475980909304,0.017006673141640685,43,0.1468128070046216,0.559708524833131,4621,danger
2022,Brazil,Sarawak,4238858,56,12.737628369705046,1216.639556005564,29.285077519437785,0.03219278046945088,0.029606551003894713,12.492284154150424,0.026760270713957507,84,0.10298947030288896,1.6445290967235011,6560,danger
2022,Madagascar,Palawan,2770463,56,45.89589273286345,3053.3060832079223,25.79737114939772,0.061900327870289575,0.05149294953924828,27.153119764836546,0.013986125654555977,66,0.16279679491466173,0.7528537165881692,7765,safe
2017,Philippines,Amazonas,1334440,40,14.775240453527871,2509.6612445759033,26.67036857125354,0.049808652619381104,0.016537042551318593,27.95017670216708,0.028167687608477262,86,0.14443111586332555,1.4472103506991252,6729,danger
2021,Malaysia,Eastern,1199895,77,23.11371351543273,3295.4465495837917,29.115768872630525,0.0965124624636344,0.09777128128255,28.934158300677765,0.022466424502031002,64,0.12301466800370214,0.6284962910704593,3354,danger
2017,Bolivia,Central Highlands,745144,23,42.62981522504484,2455.871902185146,23.456201689007894,0.18260313409573034,0.010792455496499388,17.949759848452555,0.011429428400610682,75,0.0301585631664703,1.9203010962439473,7620,safe
